Date,Order #,Invoice,PO #,Category,Model #,Description,Qty,Ext. Price,Ordered By,Month,Quarter,Warehouse,Category_top
2025-04-22,34925683,191959122,DELL,Tape,S-423,"Uline Industrial Tape - 2 Mil, 2"" x 110 yds, Clear 36 rolls/case",72,138.24,DELL,2025-04-01,2025Q2,Flowood,Tape
2025-04-22,34925683,191959122,DELL,Tape,H-150,"Uline Industrial Side Loader Tape Dispenser - 2""",1,0.0,DELL,2025-04-01,2025Q2,Flowood,Tape
2025-04-22,34925683,191959122,DELL,Janitorial Supplies,S-3405,Industrial Sweeping Compound - 50 lb Box,1,31.0,DELL,2025-04-01,2025Q2,Flowood,Janitorial Supplies
2025-04-22,34925683,191959122,DELL,Janitorial Supplies,S-7217,"Uline Kraft Paper Roll Towels - 8"" x 350' 12 rolls/case",1,40.0,DELL,2025-04-01,2025Q2,Flowood,Janitorial Supplies
2025-04-22,34925683,191959122,DELL,Office Supplies,S-19528,"File Folders - Letter, Manila 100/box",3,51.0,DELL,2025-04-01,2025Q2,Flowood,Other
2025-04-22,34925683,191959122,DELL,Janitorial Supplies,S-11683,Oil-Dri&reg; Premium Bag - 35 lb,3,57.0,DELL,2025-04-01,2025Q2,Flowood,Janitorial Supplies
2025-04-22,34925683,191959122,DELL,Packing List Envelopes,S-7815,"American Flag Packing List Envelopes - 4 1/2 x 5 1/2"" 1,000/carton",1,30.0,DELL,2025-04-01,2025Q2,Flowood,Packing List Envelopes
2025-04-22,34925683,191959122,DELL,"Boxes, Corrugated",S-4854,"13 x 10 x 5"" Corrugated Boxes 25/bundle",75,106.5,DELL,2025-04-01,2025Q2,Flowood,"Boxes, Corrugated"
2025-04-22,34925683,191959122,DELL,Stretch Wrap,S-12988,"Uline Machine Length Stretch Film - One-Sided Cling, 70 gauge, 20"" x   6,500'",16,1376.0,DELL,2025-04-01,2025Q2,Flowood,Stretch Wrap
2025-04-22,34925683,191959122,DELL,Free Offers,S-22526BL,UE Wonderboom Bluetooth&reg; Speaker - Black,1,0.0,DELL,2025-04-01,2025Q2,Flowood,Other
2025-04-15,34658210,191697602,TRAVIS,Store Operations,H-8532ORG,Heavy Duty Rolling Z-Rack - Orange,1,125.0,TRAVIS,2025-04-01,2025Q2,Atlanta,Other
2025-04-15,32304667,191679058,JANET4152025,Material Handling,H-4122,"Uline Pallet Truck - Short/Extra Narrow Fork, 36 x 16""",1,645.0,JANET,2025-04-01,2025Q2,Charlotte,Other
2025-04-15,32087544,191661809,GILBERT,Stretch Wrap,S-6668,"Uline Machine Length Stretch Film - Cast, 70 gauge, 20"" x 6,500'",6,570.0,GILBERT,2025-04-01,2025Q2,Oklahoma City,Stretch Wrap
2025-04-15,32087544,191661809,GILBERT,Free Offers,S-25062-S,"Ladies' Crewneck - Tailgate, Small",1,0.0,GILBERT,2025-04-01,2025Q2,Oklahoma City,Other
2025-04-11,31983864,191550872,ONT41125ST,Envelopes and Mailers,S-22393,"Uline Economy White Poly Bubble Mailers #1 - 7 1/4 x 12"" 100/case",2,58.0,SUSAN,2025-04-01,2025Q2,Ontario,Other
2025-04-11,31983864,191550872,ONT41125ST,Envelopes and Mailers,S-5150,"Uline Self-Seal White Bubble Mailers #5 - 10 1/2 x 16"" 100/case",1,54.0,SUSAN,2025-04-01,2025Q2,Ontario,Other
2025-04-11,31983864,191550872,ONT41125ST,Tape,S-445,"Uline Industrial Tape - 2 Mil, 3"" x 110 yds, Clear 24 rolls/case",48,151.2,SUSAN,2025-04-01,2025Q2,Ontario,Tape
2025-04-11,31983864,191550872,ONT41125ST,Janitorial Supplies,S-7131,Uline Toilet Tissue 96 rolls/case,1,77.0,SUSAN,2025-04-01,2025Q2,Ontario,Janitorial Supplies
2025-04-11,31983864,191550872,ONT41125ST,Janitorial Supplies,S-7127,"Uline Deluxe Multi-Fold Towels 4,000 sheets/case",2,76.0,SUSAN,2025-04-01,2025Q2,Ontario,Janitorial Supplies
2025-04-11,31983864,191550872,ONT41125ST,Facilities Maintenance,S-21324W,"Drawstring Trash Liners - 1 Mil, 23-30 Gallon, White 200/carton",1,58.0,SUSAN,2025-04-01,2025Q2,Ontario,Other
2025-04-11,31983864,191550872,ONT41125ST,Tape,H-596,"Uline Industrial Side Loader Tape Dispenser - 3""",1,0.0,SUSAN,2025-04-01,2025Q2,Ontario,Tape
2025-04-11,31983864,191550872,ONT41125ST,Free Offers,H-3957BLU,Vornado&reg; Desktop Fan - Navy,1,0.0,SUSAN,2025-04-01,2025Q2,Ontario,Other
2025-04-11,31978396,191549488,TRAVIS,Carts,H-3325BL,"Uline Flat Shelf Utility Cart - Standard, 44 x 25 x 33"", Black",1,170.0,TRAVIS,2025-04-01,2025Q2,Atlanta,Other
2025-04-11,31978396,191549488,TRAVIS,Free Offers,S-25938,2025 Demotivationals Calendar,1,0.0,TRAVIS,2025-04-01,2025Q2,Atlanta,Other
2025-04-09,34325271,191467233,JANET04092025,Gloves,S-16882BL-L,"Uline Gription&reg; Flex Latex Coated Gloves - Black, Large 12   pairs/carton",2,54.0,JANET,2025-04-01,2025Q2,Charlotte,Other
2025-04-09,34325271,191467233,JANET04092025,"Boxes, Corrugated",S-22173,"8 x 4 x 4"" Lightweight 32 ECT Corrugated Boxes 25/bundle",250,92.5,JANET,2025-04-01,2025Q2,Charlotte,"Boxes, Corrugated"
2025-04-09,34325271,191467233,JANET04092025,Janitorial Supplies,S-7131,Uline Toilet Tissue 96 rolls/case,1,77.0,JANET,2025-04-01,2025Q2,Charlotte,Janitorial Supplies
2025-04-09,34325271,191467233,JANET04092025,Markers / Stencils,S-22748BL,"Uline Comfort Grip Ballpoint Pen - Medium Tip, Black",12,11.4,JANET,2025-04-01,2025Q2,Charlotte,Other
2025-04-09,34325271,191467233,JANET04092025,Strapping,S-821,"Uline Poly Strapping - 1/2"" x .024"" x 7,200', Black",1,85.0,JANET,2025-04-01,2025Q2,Charlotte,Strapping
2025-04-09,34325271,191467233,JANET04092025,Edge Protectors,S-17321R,Inventory Control Cones - Red,20,105.0,JANET,2025-04-01,2025Q2,Charlotte,Other
2025-04-09,34325271,191467233,JANET04092025,Labels,S-20136,"Uline Laser Labels - White, 3 3/4 x 4 3/4"" 400/box",1,31.0,JANET,2025-04-01,2025Q2,Charlotte,Other
2025-04-09,34325271,191467233,JANET04092025,Strapping,H-540,Uline Industrial Poly Strapping Tensioner,2,132.0,JANET,2025-04-01,2025Q2,Charlotte,Strapping
2025-04-09,34325271,191467233,JANET04092025,Strapping,S-826,"Steel Strapping - Standard Grade, 3/4"" x .020"" x 2,058'",2,464.0,JANET,2025-04-01,2025Q2,Charlotte,Strapping
2025-04-09,34325271,191467233,JANET04092025,"Boxes, Corrugated",S-4995,"20 x 16 x 16"" 275 lb Double Wall Corrugated Boxes 10/bundle",120,742.8,JANET,2025-04-01,2025Q2,Charlotte,"Boxes, Corrugated"
2025-04-09,34325271,191467233,JANET04092025,"Boxes, Corrugated",S-19089,"13 x 13 x 9"" Corrugated Boxes 25/bundle",25,48.0,JANET,2025-04-01,2025Q2,Charlotte,"Boxes, Corrugated"
2025-04-09,34325271,191467233,JANET04092025,"Boxes, Corrugated",S-18355,"18 x 18 x 12"" Lightweight 32 ECT Corrugated Boxes 25/bundle",25,49.0,JANET,2025-04-01,2025Q2,Charlotte,"Boxes, Corrugated"
2025-04-09,34325271,191467233,JANET04092025,"Boxes, Corrugated",S-4456,"18 x 18 x 16"" Corrugated Boxes 20/bundle",20,50.8,JANET,2025-04-01,2025Q2,Charlotte,"Boxes, Corrugated"
2025-04-09,34325271,191467233,JANET04092025,Janitorial Supplies,S-22274,"Uline Crystal Clear Plastic Cups - 10 oz 1,000/case",1,77.0,JANET,2025-04-01,2025Q2,Charlotte,Janitorial Supplies
2025-04-09,34325271,191467233,JANET04092025,Tape,S-22043,"Uline Fast Tack Spray Adhesive - Low VOC, 14 oz",48,420.0,JANET,2025-04-01,2025Q2,Charlotte,Tape
2025-04-09,34325271,191467233,JANET04092025,Facilities Maintenance,H-505,Spray Can Holder/Gun,1,0.0,JANET,2025-04-01,2025Q2,Charlotte,Other
2025-04-09,34325271,191467233,JANET04092025,Janitorial Supplies,S-7247,"Universal Sorbent Pads - 15 x 19"", Heavy 100/carton",2,164.0,JANET,2025-04-01,2025Q2,Charlotte,Janitorial Supplies
2025-04-09,34325271,191467233,JANET04092025,Stretch Wrap,S-8145S,"Uline Machine Length Stretch Film Skid Lot - Blown, 70 gauge, 20'' x   6,000' 32 rolls/skid",32,2624.0,JANET,2025-04-01,2025Q2,Charlotte,Stretch Wrap
2025-04-09,34325271,191467233,JANET04092025,Packing List Envelopes,S-207,"""Packing List Enclosed"" Banner Envelopes - Orange, 4 1/2 x 5 1/2""   1,000/carton",6,186.0,JANET,2025-04-01,2025Q2,Charlotte,Packing List Envelopes
2025-04-09,34325271,191467233,JANET04092025,"Bags, Poly / Plastic",S-12404,"Jumbo Natural Nylon Cable Ties - 30"", 250 lb 100/pack",1,89.0,JANET,2025-04-01,2025Q2,Charlotte,Other
2025-04-09,34325271,191467233,JANET04092025,Warehouse Equipment / Supplies,H-595,Economy Cutter 12/box,2,24.0,JANET,2025-04-01,2025Q2,Charlotte,Warehouse Equipment / Supplies
2025-04-09,34325271,191467233,JANET04092025,Free Offers,H-6113,Cordless Drill and Driver Kit,1,0.0,JANET,2025-04-01,2025Q2,Charlotte,Other
2025-04-09,31821925,191431057,TRAVIS,Stretch Wrap,S-2190,"Uline Stretch Wrap - Cast, 80 gauge, 18"" x 1,500' 4 rolls/case",24,504.0,TRAVIS,2025-04-01,2025Q2,Atlanta,Stretch Wrap
2025-04-09,31821925,191431057,TRAVIS,Labels,S-2568G,"Blank Inventory Rectangle Labels - Fluorescent Green, 2 x 3"" 500/roll",2,22.0,TRAVIS,2025-04-01,2025Q2,Atlanta,Other
2025-04-09,31821925,191431057,TRAVIS,Labels,S-2568Y,"Blank Inventory Rectangle Labels - Fluorescent Yellow, 2 x 3""   500/roll",2,22.0,TRAVIS,2025-04-01,2025Q2,Atlanta,Other
2025-04-09,31821925,191431057,TRAVIS,Labels,S-2568O,"Blank Inventory Rectangle Labels - Fluorescent Orange, 2 x 3""   500/roll",2,22.0,TRAVIS,2025-04-01,2025Q2,Atlanta,Other
2025-04-09,31821925,191431057,TRAVIS,Labels,S-2568RED,"Blank Inventory Rectangle Labels - Red, 2 x 3"" 500/roll",4,44.0,TRAVIS,2025-04-01,2025Q2,Atlanta,Other
2025-04-09,31821925,191431057,TRAVIS,Labels,S-2568LB,"Blank Inventory Rectangle Labels - Light Blue, 2 x 3"" 500/roll",4,44.0,TRAVIS,2025-04-01,2025Q2,Atlanta,Other
2025-04-09,31821925,191431057,TRAVIS,Janitorial Supplies,S-11683,Oil-Dri&reg; Premium Bag - 35 lb,9,171.0,TRAVIS,2025-04-01,2025Q2,Atlanta,Janitorial Supplies
2025-04-09,31821925,191431057,TRAVIS,"Boxes, Corrugated",S-4062,"6 x 6 x 6"" Corrugated Boxes 25/bundle",50,22.5,TRAVIS,2025-04-01,2025Q2,Atlanta,"Boxes, Corrugated"
2025-04-09,31821925,191431057,TRAVIS,"Boxes, Corrugated",S-4125,"12 x 12 x 12"" Corrugated Boxes 25/bundle",50,54.5,TRAVIS,2025-04-01,2025Q2,Atlanta,"Boxes, Corrugated"
2025-04-09,31821925,191431057,TRAVIS,"Boxes, Corrugated",S-16704,"8 x 8 x 42"" Tall Corrugated Boxes 20/bundle",20,77.6,TRAVIS,2025-04-01,2025Q2,Atlanta,"Boxes, Corrugated"
2025-04-09,31821925,191431057,TRAVIS,Janitorial Supplies,S-7711,Uline Paper Towels 30 rolls/case,1,42.0,TRAVIS,2025-04-01,2025Q2,Atlanta,Janitorial Supplies
2025-04-09,31821925,191431057,TRAVIS,Janitorial Supplies,S-7127,"Uline Deluxe Multi-Fold Towels 4,000 sheets/case",2,76.0,TRAVIS,2025-04-01,2025Q2,Atlanta,Janitorial Supplies
2025-04-09,31821925,191431057,TRAVIS,Janitorial Supplies,S-7131,Uline Toilet Tissue 96 rolls/case,1,77.0,TRAVIS,2025-04-01,2025Q2,Atlanta,Janitorial Supplies
2025-04-09,31821925,191431057,TRAVIS,Food Service and Packaging,S-18484,Folgers&reg; Classic Roast Filter Packs - Regular 40 packets/box,2,88.0,TRAVIS,2025-04-01,2025Q2,Atlanta,Other
2025-04-09,31821925,191431057,TRAVIS,Food Service and Packaging,S-21354,N'Joy Creamer - 12 oz 3/box,1,10.25,TRAVIS,2025-04-01,2025Q2,Atlanta,Other
2025-04-09,31821925,191431057,TRAVIS,Food Service and Packaging,S-21355,N'Joy Sugar - 20 oz 3/box,1,11.0,TRAVIS,2025-04-01,2025Q2,Atlanta,Other
2025-04-09,31821925,191431057,TRAVIS,"Cushioning, Peanuts and Foam",S-3575,"30 lb Kraft Paper Roll - 24"" x 1,200'",1,34.0,TRAVIS,2025-04-01,2025Q2,Atlanta,Other
2025-04-09,31821925,191431057,TRAVIS,"Boxes, Corrugated",S-4040,"4 x 4 x 4"" Corrugated Boxes 25/bundle",50,16.0,TRAVIS,2025-04-01,2025Q2,Atlanta,"Boxes, Corrugated"
2025-04-09,31821925,191431057,TRAVIS,"Boxes, Corrugated",S-16769,"44 x 12 x 12"" Long Corrugated Boxes 15/bundle",45,223.65,TRAVIS,2025-04-01,2025Q2,Atlanta,"Boxes, Corrugated"
2025-04-09,31821925,191431057,TRAVIS,Free Offers,H-11046,Bug-A-Salt,1,0.0,TRAVIS,2025-04-01,2025Q2,Atlanta,Other
2025-04-07,31693784,191358291,WHS600JOSE',"Boxes, Corrugated",S-4125,"12 x 12 x 12"" Corrugated Boxes 25/bundle",50,54.5,JOSE,2025-04-01,2025Q2,Orlando,"Boxes, Corrugated"
2025-04-07,31693784,191358291,WHS600JOSE',"Boxes, Corrugated",S-4160,"16 x 12 x 10"" Corrugated Boxes 25/bundle",75,106.5,JOSE,2025-04-01,2025Q2,Orlando,"Boxes, Corrugated"
2025-04-07,31693784,191358291,WHS600JOSE',"Boxes, Corrugated",S-19852,"12 x 9 x 9"" Lightweight 32 ECT Corrugated Boxes 25/bundle",100,83.0,JOSE,2025-04-01,2025Q2,Orlando,"Boxes, Corrugated"
2025-04-07,31693784,191358291,WHS600JOSE',"Boxes, Corrugated",S-4854,"13 x 10 x 5"" Corrugated Boxes 25/bundle",150,187.5,JOSE,2025-04-01,2025Q2,Orlando,"Boxes, Corrugated"
2025-04-07,31693784,191358291,WHS600JOSE',"Boxes, Corrugated",S-4748,"40 x 8 x 8"" Long Corrugated Boxes 25/bundle",75,254.25,JOSE,2025-04-01,2025Q2,Orlando,"Boxes, Corrugated"
2025-04-07,31693784,191358291,WHS600JOSE',"Boxes, Corrugated",S-4190,"26 x 26 x 26"" Corrugated Boxes 10/bundle",50,403.0,JOSE,2025-04-01,2025Q2,Orlando,"Boxes, Corrugated"
2025-04-07,31693784,191358291,WHS600JOSE',Janitorial Supplies,S-7131,Uline Toilet Tissue 96 rolls/case,1,77.0,JOSE,2025-04-01,2025Q2,Orlando,Janitorial Supplies
2025-04-07,31693784,191358291,WHS600JOSE',Janitorial Supplies,S-12889,"Oil Only Sorbent Pads - 15 x 19"", Light 100/carton",2,100.0,JOSE,2025-04-01,2025Q2,Orlando,Janitorial Supplies
2025-04-07,31693784,191358291,WHS600JOSE',Packing List Envelopes,S-209,"""Invoice Enclosed"" Banner Envelopes - Orange, 4 1/2 x 5 1/2""   1,000/carton",4,116.0,JOSE,2025-04-01,2025Q2,Orlando,Packing List Envelopes
2025-04-07,31693784,191358291,WHS600JOSE',Tape,S-423,"Uline Industrial Tape - 2 Mil, 2"" x 110 yds, Clear 36 rolls/case",72,138.24,JOSE,2025-04-01,2025Q2,Orlando,Tape
2025-04-07,31693784,191358291,WHS600JOSE',Tape,H-150,"Uline Industrial Side Loader Tape Dispenser - 2""",1,0.0,JOSE,2025-04-01,2025Q2,Orlando,Tape
2025-04-07,31693784,191358291,WHS600JOSE',"Boxes, Corrugated",S-14268,"11 x 8 x 8"" Corrugated Boxes 25/bundle",75,84.0,JOSE,2025-04-01,2025Q2,Orlando,"Boxes, Corrugated"
2025-04-07,31693784,191358291,WHS600JOSE',"Boxes, Corrugated",S-19816,"24 x 14 x 20"" Corrugated Boxes 15/bundle",75,330.0,JOSE,2025-04-01,2025Q2,Orlando,"Boxes, Corrugated"
2025-04-07,31693784,191358291,WHS600JOSE',Office Supplies,S-6771,Air In A Can,4,39.8,JOSE,2025-04-01,2025Q2,Orlando,Other
2025-04-07,31693784,191358291,WHS600JOSE',Janitorial Supplies,S-11683,Oil-Dri&reg; Premium Bag - 35 lb,4,76.0,JOSE,2025-04-01,2025Q2,Orlando,Janitorial Supplies
2025-04-07,31693784,191358291,WHS600JOSE',Janitorial Supplies,S-7127,"Uline Deluxe Multi-Fold Towels 4,000 sheets/case",1,38.0,JOSE,2025-04-01,2025Q2,Orlando,Janitorial Supplies
2025-04-07,31693784,191358291,WHS600JOSE',Cleaners,S-19459FRESH,"Uline Disinfecting Wipes - Fresh Scent, 75 ct",6,30.0,JOSE,2025-04-01,2025Q2,Orlando,Other
2025-04-07,31693784,191358291,WHS600JOSE',Janitorial Supplies,S-14775,"Foam Cups - 10 oz 1,000/case",1,97.0,JOSE,2025-04-01,2025Q2,Orlando,Janitorial Supplies
2025-04-07,31693784,191358291,WHS600JOSE',Gloves,S-16847L,Uline Heavy Utility Gloves - Large,4,92.0,JOSE,2025-04-01,2025Q2,Orlando,Other
2025-04-07,31693784,191358291,WHS600JOSE',Gloves,S-16847X,Uline Heavy Utility Gloves - XL,4,92.0,JOSE,2025-04-01,2025Q2,Orlando,Other
2025-04-07,31693784,191358291,WHS600JOSE',Strapping,S-3000,"Polyester Strapping - Green, 1/2"" x .021"" x 9,000'",2,374.0,JOSE,2025-04-01,2025Q2,Orlando,Strapping
2025-04-07,31693784,191358291,WHS600JOSE',Free Offers,H-10898,Air Fryer,1,0.0,JOSE,2025-04-01,2025Q2,Orlando,Other
2025-04-04,33989760,191281253,DELL,"Boxes, Corrugated",S-4201,"20 x 20 x 20"" Corrugated Boxes 10/bundle",30,105.0,DELL,2025-04-01,2025Q2,Flowood,"Boxes, Corrugated"
2025-04-04,33989760,191281253,DELL,"Boxes, Corrugated",S-4606,"10 x 10 x 48"" Tall Corrugated Boxes 20/bundle",100,487.0,DELL,2025-04-01,2025Q2,Flowood,"Boxes, Corrugated"
2025-04-04,33989760,191281253,DELL,"Boxes, Corrugated",S-16753,"17 x 12 x 10"" Corrugated Boxes 25/bundle",50,100.5,DELL,2025-04-01,2025Q2,Flowood,"Boxes, Corrugated"
2025-04-04,33989760,191281253,DELL,"Boxes, Corrugated",S-4125,"12 x 12 x 12"" Corrugated Boxes 25/bundle",150,163.5,DELL,2025-04-01,2025Q2,Flowood,"Boxes, Corrugated"
2025-04-04,33989760,191281253,DELL,"Boxes, Corrugated",S-15048,"14 x 12 x 10"" 275 lb Heavy Duty Corrugated Boxes 25/bundle",50,138.5,DELL,2025-04-01,2025Q2,Flowood,"Boxes, Corrugated"
2025-04-04,33989760,191281253,DELL,Packing List Envelopes,S-7815,"American Flag Packing List Envelopes - 4 1/2 x 5 1/2"" 1,000/carton",2,60.0,DELL,2025-04-01,2025Q2,Flowood,Packing List Envelopes
2025-04-04,33989760,191281253,DELL,Strapping,S-826,"Steel Strapping - Standard Grade, 3/4"" x .020"" x 2,058'",1,240.0,DELL,2025-04-01,2025Q2,Flowood,Strapping
2025-04-04,33989760,191281253,DELL,Stretch Wrap,S-3968,"Uline Stretch Wrap - Cast, 120 gauge, 18"" x 1,000' 4 rolls/case",8,192.0,DELL,2025-04-01,2025Q2,Flowood,Stretch Wrap
2025-04-04,33989760,191281253,DELL,Free Offers,S-24969,Wrap-It&reg; Storage Straps,1,0.0,DELL,2025-04-01,2025Q2,Flowood,Other
2025-04-03,33886832,191227355,TRAVIS,Office Supplies,S-6771,Air In A Can,4,39.8,TRAVIS,2025-04-01,2025Q2,Atlanta,Other
2025-04-03,33886832,191227355,TRAVIS,Shelving and Storage,H-3256,"Wide Span Storage Rack - Wire Decking, 96 x 36 x 72""",5,2200.0,TRAVIS,2025-04-01,2025Q2,Atlanta,Other
2025-04-03,33886832,191227355,TRAVIS,Facilities Maintenance,H-2215,Rubber Mallet,1,0.0,TRAVIS,2025-04-01,2025Q2,Atlanta,Other
2025-04-03,33886832,191227355,TRAVIS,Free Offers,S-26104NW,Beach Chair - Navy/White Stripe,1,0.0,TRAVIS,2025-04-01,2025Q2,Atlanta,Other
2025-04-03,33874643,191223456,TRAVIS,"Boxes, Corrugated",S-4125,"12 x 12 x 12"" Corrugated Boxes 25/bundle",50,54.5,TRAVIS,2025-04-01,2025Q2,Atlanta,"Boxes, Corrugated"
2025-04-03,33874643,191223456,TRAVIS,Packing List Envelopes,S-3473,"Side Loading Packing List Envelopes - Clear, 6 x 9"" 1,000/carton",2,216.0,TRAVIS,2025-04-01,2025Q2,Atlanta,Packing List Envelopes
2025-04-03,33874643,191223456,TRAVIS,"Boxes, Corrugated",S-4084,"8 x 8 x 8"" Corrugated Boxes 25/bundle",100,66.0,TRAVIS,2025-04-01,2025Q2,Atlanta,"Boxes, Corrugated"
2025-04-03,33874643,191223456,TRAVIS,"Boxes, Corrugated",S-4185,"18 x 18 x 18"" Corrugated Boxes 20/bundle",20,54.0,TRAVIS,2025-04-01,2025Q2,Atlanta,"Boxes, Corrugated"
2025-04-03,33874643,191223456,TRAVIS,"Boxes, Corrugated",S-4748,"40 x 8 x 8"" Long Corrugated Boxes 25/bundle",75,254.25,TRAVIS,2025-04-01,2025Q2,Atlanta,"Boxes, Corrugated"
2025-04-03,33874643,191223456,TRAVIS,"Boxes, Corrugated",S-4645,"20 x 16 x 16"" Corrugated Boxes 15/bundle",15,56.85,TRAVIS,2025-04-01,2025Q2,Atlanta,"Boxes, Corrugated"
2025-04-03,33874643,191223456,TRAVIS,"Boxes, Corrugated",S-4105,"10 x 10 x 10"" Corrugated Boxes 25/bundle",50,42.0,TRAVIS,2025-04-01,2025Q2,Atlanta,"Boxes, Corrugated"
2025-04-03,33874643,191223456,TRAVIS,Janitorial Supplies,S-7276,Toilet Seat Covers 250/pack,6,23.4,TRAVIS,2025-04-01,2025Q2,Atlanta,Janitorial Supplies
2025-04-03,33874643,191223456,TRAVIS,Free Offers,H-8899,Drill Bit Set,1,0.0,TRAVIS,2025-04-01,2025Q2,Atlanta,Other
2025-04-03,33874643,191223456,TRAVIS,Janitorial Supplies,S-11684,Oil-Dri&reg; Quick-Sorb&trade; Pail - 20 lb,3,81.0,TRAVIS,2025-04-01,2025Q2,Atlanta,Janitorial Supplies
2025-04-01,33672151,191093351,GILBERT,"Boxes, Corrugated",S-4062,"6 x 6 x 6"" Corrugated Boxes 25/bundle",100,45.0,GILBERT,2025-04-01,2025Q2,Oklahoma City,"Boxes, Corrugated"
2025-04-01,33672151,191093351,GILBERT,Packing List Envelopes,S-7815,"American Flag Packing List Envelopes - 4 1/2 x 5 1/2"" 1,000/carton",4,120.0,GILBERT,2025-04-01,2025Q2,Oklahoma City,Packing List Envelopes
2025-04-01,33672151,191093351,GILBERT,"Boxes, Corrugated",S-4084,"8 x 8 x 8"" Corrugated Boxes 25/bundle",100,66.0,GILBERT,2025-04-01,2025Q2,Oklahoma City,"Boxes, Corrugated"
2025-04-01,33672151,191093351,GILBERT,"Boxes, Corrugated",S-4618,"12 x 12 x 40"" Tall Corrugated Boxes 15/bundle",60,274.8,GILBERT,2025-04-01,2025Q2,Oklahoma City,"Boxes, Corrugated"
2025-04-01,33672151,191093351,GILBERT,"Boxes, Corrugated",S-4135,"6 x 6 x 36"" Tall Corrugated Boxes 25/bundle",50,79.0,GILBERT,2025-04-01,2025Q2,Oklahoma City,"Boxes, Corrugated"
2025-04-01,33672151,191093351,GILBERT,Tape,S-22043,"Uline Fast Tack Spray Adhesive - Low VOC, 14 oz",36,315.0,GILBERT,2025-04-01,2025Q2,Oklahoma City,Tape
2025-04-01,33672151,191093351,GILBERT,"Boxes, Corrugated",S-4534,"15 x 15 x 20"" Corrugated Boxes 25/bundle",50,176.0,GILBERT,2025-04-01,2025Q2,Oklahoma City,"Boxes, Corrugated"
2025-04-01,33672151,191093351,GILBERT,Facilities Maintenance,H-505,Spray Can Holder/Gun,1,0.0,GILBERT,2025-04-01,2025Q2,Oklahoma City,Other
2025-04-01,33672151,191093351,GILBERT,Free Offers,S-25692DET-S,"Ladies' NFL Crewneck - Detroit Lions, Small",1,0.0,GILBERT,2025-04-01,2025Q2,Oklahoma City,Other
2025-03-31,31320274,191002771,ONT033125ST,"Boxes, Corrugated",S-4219,"24 x 18 x 12"" Corrugated Boxes 10/bundle",100,286.0,SUSAN,2025-03-01,2025Q1,Ontario,"Boxes, Corrugated"
2025-03-31,31320274,191002771,ONT033125ST,"Boxes, Corrugated",S-13318,"20 x 20 x 16"" 275 lb Double Wall Corrugated Boxes 10/bundle",100,766.0,SUSAN,2025-03-01,2025Q1,Ontario,"Boxes, Corrugated"
2025-03-31,31320274,191002771,ONT033125ST,"Boxes, Corrugated",S-22574,"48 x 40 x 48"" Double Wall Gaylord Box with Lid 5/bundle",30,1485.0,SUSAN,2025-03-01,2025Q1,Ontario,"Boxes, Corrugated"
2025-03-31,31320274,191002771,ONT033125ST,Tape,S-445,"Uline Industrial Tape - 2 Mil, 3"" x 110 yds, Clear 24 rolls/case",24,110.4,SUSAN,2025-03-01,2025Q1,Ontario,Tape
2025-03-31,31320274,191002771,ONT033125ST,Tape,H-596,"Uline Industrial Side Loader Tape Dispenser - 3""",1,0.0,SUSAN,2025-03-01,2025Q1,Ontario,Tape
2025-03-31,31320274,191002771,ONT033125ST,Free Offers,H-11603,Blackstone Burger Tool Set,1,0.0,SUSAN,2025-03-01,2025Q1,Ontario,Other
2025-03-28,31254466,190949293,JANET3282025,"Boxes, Corrugated",S-4748,"40 x 8 x 8"" Long Corrugated Boxes 25/bundle",250,710.0,JANET,2025-03-01,2025Q1,Charlotte,"Boxes, Corrugated"
2025-03-28,31254466,190949293,JANET3282025,Free Offers,S-26107CW,Turkish Beach Towel - Coral/White,1,0.0,JANET,2025-03-01,2025Q1,Charlotte,Other
2025-03-25,31084186,190776049,TRAVISG,Barcode Labels and Printers,S-6264,"Industrial Direct Thermal Labels - 4 x 6"" 1,000/roll",4,132.0,TRAVIS,2025-03-01,2025Q1,Atlanta,Barcode Labels and Printers
2025-03-14,32891411,190399729,DALE,Janitorial Supplies,S-11683,Oil-Dri&reg; Premium Bag - 35 lb,4,76.0,DELL,2025-03-01,2025Q1,Flowood,Janitorial Supplies
2025-03-14,32891411,190399729,DALE,"Boxes, Corrugated",S-15048,"14 x 12 x 10"" 275 lb Heavy Duty Corrugated Boxes 25/bundle",75,207.75,DELL,2025-03-01,2025Q1,Flowood,"Boxes, Corrugated"
2025-03-14,32891411,190399729,DALE,"Boxes, Corrugated",S-4125,"12 x 12 x 12"" Corrugated Boxes 25/bundle",125,136.25,DELL,2025-03-01,2025Q1,Flowood,"Boxes, Corrugated"
2025-03-14,32891411,190399729,DALE,"Boxes, Corrugated",S-4201,"20 x 20 x 20"" Corrugated Boxes 10/bundle",30,105.0,DELL,2025-03-01,2025Q1,Flowood,"Boxes, Corrugated"
2025-03-14,32891411,190399729,DALE,Stretch Wrap,S-3968,"Uline Stretch Wrap - Cast, 120 gauge, 18"" x 1,000' 4 rolls/case",4,100.0,DELL,2025-03-01,2025Q1,Flowood,Stretch Wrap
2025-03-14,32891411,190399729,DALE,Packing List Envelopes,S-7815,"American Flag Packing List Envelopes - 4 1/2 x 5 1/2"" 1,000/carton",3,90.0,DELL,2025-03-01,2025Q1,Flowood,Packing List Envelopes
